CAN,Canada,1987,8.800000000000
CAN,Canada,1988,7.775000000000
CAN,Canada,1989,7.508333333333
CAN,Canada,1990,8.150000000000
CAN,Canada,1991,10.316666666667
CAN,Canada,1992,11.216666666667
CAN,Canada,1993,11.375000000000
CAN,Canada,1994,10.391666666667
CAN,Canada,1995,9.466666666667
CAN,Canada,1996,9.608333333333
CAN,Canada,1997,9.091666666667
CAN,Canada,1998,8.291666666667
CAN,Canada,1999,7.566666666667
CAN,Canada,2000,6.833333333333
CAN,Canada,2001,7.225000000000
CAN,Canada,2002,7.683333333333
CAN,Canada,2003,7.591666666667
CAN,Canada,2004,7.150000000000
CAN,Canada,2005,6.750000000000
CAN,Canada,2006,6.450000000000
CAN,Canada,2007,6.158333333333
CAN,Canada,2008,6.308333333333
CAN,Canada,2009,8.458333333333
CAN,Canada,2010,8.141666666667
CAN,Canada,2011,7.616666666667
CAN,Canada,2012,7.408333333333
CAN,Canada,2013,7.175000000000
CAN,Canada,2014,7.033333333333
CAN,Canada,2015,6.950000000000
CAN,Canada,2016,7.033333333333
CAN,Canada,2017,6.408333333333
CAN,Canada,2018,5.850000000000
CAN,Canada,2019,5.700000000000
CAN,Canada,2020,9.725000000000
CAN,Canada,2021,7.483333333333
CAN,Canada,2022,5.266666666667
CAN,Canada,2023,5.408333333333
CAN,Canada,2024,5.866666666667
CHL,Chile,1986,12.096030833333
CHL,Chile,1987,10.917437500000
CHL,Chile,1988,9.736003416667
CHL,Chile,1989,7.910121500000
CHL,Chile,1990,7.792516333333
CHL,Chile,1991,8.157619333333
CHL,Chile,1992,6.638644000000
CHL,Chile,1993,6.545006250000
CHL,Chile,1994,7.845665333333
CHL,Chile,1995,7.322829416667
CHL,Chile,1996,6.351386333333
CHL,Chile,1997,6.102145916667
CHL,Chile,1998,6.411348333333
CHL,Chile,1999,10.098258833333
CHL,Chile,2000,9.724347916667
CHL,Chile,2001,9.854157833333
CHL,Chile,2002,9.785750666667
CHL,Chile,2003,9.524991666667
CHL,Chile,2004,10.033267083333
CHL,Chile,2005,9.228732750000
CHL,Chile,2006,7.811213250000
CHL,Chile,2007,7.115153000000
CHL,Chile,2008,7.809181916667
CHL,Chile,2009,9.690914000000
CHL,Chile,2010,8.259642333333
CHL,Chile,2011,7.320927333333
CHL,Chile,2012,6.582183666667
CHL,Chile,2013,6.129195250000
CHL,Chile,2014,6.420370916667
CHL,Chile,2015,6.367418333333
CHL,Chile,2016,6.682754500000
CHL,Chile,2017,6.971921500000
CHL,Chile,2018,7.358378416667
CHL,Chile,2019,7.242504833333
CHL,Chile,2020,10.785069333333
CHL,Chile,2021,8.862672250000
CHL,Chile,2022,7.863366833333
CHL,Chile,2023,8.673363083333
CHL,Chile,2024,8.764046000000
COL,Colombia,2007,11.283764166667
COL,Colombia,2008,11.387634166667
COL,Colombia,2009,12.194610833333
COL,Colombia,2010,11.956147500000
COL,Colombia,2011,10.976968333333
COL,Colombia,2012,10.500492500000
COL,Colombia,2013,9.734884000000
COL,Colombia,2014,9.194866000000
COL,Colombia,2015,8.941139083333
COL,Colombia,2016,9.218801583333
COL,Colombia,2017,9.288938250000
COL,Colombia,2018,9.523869500000
COL,Colombia,2019,10.366026750000
COL,Colombia,2020,15.815125000000
COL,Colombia,2021,13.795425000000
COL,Colombia,2022,11.212834166667
COL,Colombia,2023,10.160360000000
COL,Colombia,2024,10.574375000000
CRI,Costa Rica,2010,8.946773400000
CRI,Costa Rica,2011,10.220653500000
CRI,Costa Rica,2012,10.146591083333
CRI,Costa Rica,2013,9.496176583333
CRI,Costa Rica,2014,9.580814000000
CRI,Costa Rica,2015,9.608716583333
CRI,Costa Rica,2016,9.471810250000
CRI,Costa Rica,2017,9.169828916667
CRI,Costa Rica,2018,10.186830500000
CRI,Costa Rica,2019,11.763747500000
CRI,Costa Rica,2020,19.652450000000
CRI,Costa Rica,2021,16.305483333333
CRI,Costa Rica,2022,12.167070000000
CRI,Costa Rica,2023,8.947470083333
CRI,Costa Rica,2024,7.809012000000
CZE,Czechia,1993,4.308333333333
CZE,Czechia,1994,4.291666666667
CZE,Czechia,1995,4.033333333333
CZE,Czechia,1996,3.883333333333
CZE,Czechia,1997,4.783333333333
CZE,Czechia,1998,6.450000000000
CZE,Czechia,1999,8.708333333333
CZE,Czechia,2000,8.766666666667
CZE,Czechia,2001,8.108333333333
CZE,Czechia,2002,7.300000000000
CZE,Czechia,2003,7.800000000000
CZE,Czechia,2004,8.308333333333
CZE,Czechia,2005,7.933333333333
CZE,Czechia,2006,7.141666666667
CZE,Czechia,2007,5.325000000000
CZE,Czechia,2008,4.391666666667
CZE,Czechia,2009,6.683333333333
CZE,Czechia,2010,7.283333333333
CZE,Czechia,2011,6.716666666667
CZE,Czechia,2012,6.975000000000
CZE,Czechia,2013,6.966666666667
CZE,Czechia,2014,6.133333333333
CZE,Czechia,2015,5.050000000000
CZE,Czechia,2016,3.950000000000
CZE,Czechia,2017,2.908333333333
CZE,Czechia,2018,2.241666666667
CZE,Czechia,2019,2.033333333333
CZE,Czechia,2020,2.550000000000
CZE,Czechia,2021,2.816666666667
CZE,Czechia,2022,2.366666666667
CZE,Czechia,2023,2.633333333333
CZE,Czechia,2024,2.800000000000
DEU,Germany,1991,5.516666666667
DEU,Germany,1992,6.591666666667
DEU,Germany,1993,7.775000000000
DEU,Germany,1994,8.425000000000
DEU,Germany,1995,8.233333333333
DEU,Germany,1996,8.908333333333
DEU,Germany,1997,9.658333333333
DEU,Germany,1998,9.383333333333
DEU,Germany,1999,8.558333333333
DEU,Germany,2000,7.950000000000
DEU,Germany,2001,7.800000000000
DEU,Germany,2002,8.600000000000
DEU,Germany,2003,9.708333333333
DEU,Germany,2004,10.333333333333
DEU,Germany,2005,11.016666666667
DEU,Germany,2006,10.050000000000
DEU,Germany,2007,8.591666666667
DEU,Germany,2008,7.400000000000
DEU,Germany,2009,7.241666666667
DEU,Germany,2010,6.550000000000
DEU,Germany,2011,5.525000000000
DEU,Germany,2012,5.058333333333
DEU,Germany,2013,4.941666666667
DEU,Germany,2014,4.716666666667
DEU,Germany,2015,4.358333333333
DEU,Germany,2016,3.933333333333
DEU,Germany,2017,3.558333333333
DEU,Germany,2018,3.208333333333
DEU,Germany,2019,2.983333333333
DEU,Germany,2020,3.666666666667
DEU,Germany,2021,3.583333333333
DEU,Germany,2022,3.058333333333
DEU,Germany,2023,3.000000000000
DEU,Germany,2024,3.200000000000
DNK,Denmark,1983,8.375000000000
DNK,Denmark,1984,7.925000000000
DNK,Denmark,1985,6.616666666667
DNK,Denmark,1986,4.983333333333
DNK,Denmark,1987,5.000000000000
DNK,Denmark,1988,5.658333333333
DNK,Denmark,1989,6.825000000000
DNK,Denmark,1990,7.166666666667
DNK,Denmark,1991,7.866666666667
DNK,Denmark,1992,8.608333333333
DNK,Denmark,1993,9.533333333333
DNK,Denmark,1994,7.733333333333
DNK,Denmark,1995,6.758333333333
DNK,Denmark,1996,6.316666666667
DNK,Denmark,1997,5.241666666667
DNK,Denmark,1998,4.883333333333
DNK,Denmark,1999,5.108333333333
DNK,Denmark,2000,4.316666666667
DNK,Denmark,2001,4.508333333333
DNK,Denmark,2002,4.641666666667
DNK,Denmark,2003,5.433333333333
DNK,Denmark,2004,5.516666666667
DNK,Denmark,2005,4.800000000000
DNK,Denmark,2006,3.900000000000
DNK,Denmark,2007,3.775000000000
DNK,Denmark,2008,3.700000000000
DNK,Denmark,2009,6.441666666667
DNK,Denmark,2010,7.750000000000
DNK,Denmark,2011,7.758333333333
DNK,Denmark,2012,7.791666666667
DNK,Denmark,2013,7.366666666667
DNK,Denmark,2014,6.916666666667
DNK,Denmark,2015,6.266666666667
DNK,Denmark,2016,5.983333333333
DNK,Denmark,2017,5.825000000000
DNK,Denmark,2018,5.125000000000
DNK,Denmark,2019,5.000000000000
DNK,Denmark,2020,5.625000000000
DNK,Denmark,2021,5.083333333333
DNK,Denmark,2022,4.450000000000
DNK,Denmark,2023,5.141666666667
DNK,Denmark,2024,6.600000000000
EA20,Euro area (20 countries),1990,7.702172666667
EA20,Euro area (20 countries),1991,7.840147166667
EA20,Euro area (20 countries),1992,8.507249500000
EA20,Euro area (20 countries),1993,10.166666666667
EA20,Euro area (20 countries),1994,10.858333333333
EA20,Euro area (20 countries),1995,10.650000000000
EA20,Euro area (20 countries),1996,10.791666666667
EA20,Euro area (20 countries),1997,10.750000000000
EA20,Euro area (20 countries),1998,10.441666666667
EA20,Euro area (20 countries),1999,9.791666666667
EA20,Euro area (20 countries),2000,8.975000000000
EA20,Euro area (20 countries),2001,8.425000000000
EA20,Euro area (20 countries),2002,8.675000000000
EA20,Euro area (20 countries),2003,9.191666666667
EA20,Euro area (20 countries),2004,9.400000000000
EA20,Euro area (20 countries),2005,9.241666666667
EA20,Euro area (20 countries),2006,8.500000000000
EA20,Euro area (20 countries),2007,7.641666666667
EA20,Euro area (20 countries),2008,7.683333333333
EA20,Euro area (20 countries),2009,9.658333333333
EA20,Euro area (20 countries),2010,10.266666666667
EA20,Euro area (20 countries),2011,10.300000000000
EA20,Euro area (20 countries),2012,11.508333333333
EA20,Euro area (20 countries),2013,12.141666666667
EA20,Euro area (20 countries),2014,11.725000000000
EA20,Euro area (20 countries),2015,10.975000000000
EA20,Euro area (20 countries),2016,10.108333333333
EA20,Euro area (20 countries),2017,9.125000000000
EA20,Euro area (20 countries),2018,8.216666666667
EA20,Euro area (20 countries),2019,7.583333333333
EA20,Euro area (20 countries),2020,7.966666666667
EA20,Euro area (20 countries),2021,7.733333333333
EA20,Euro area (20 countries),2022,6.716666666667
EA20,Euro area (20 countries),2023,6.525000000000
EA20,Euro area (20 countries),2024,6.500000000000
ESP,Spain,1986,20.355555555556
ESP,Spain,1987,19.725000000000
ESP,Spain,1988,18.675000000000
ESP,Spain,1989,16.550000000000
ESP,Spain,1990,15.483333333333
ESP,Spain,1991,15.516666666667
ESP,Spain,1992,17.066666666667
ESP,Spain,1993,20.833333333333
ESP,Spain,1994,22.050000000000
ESP,Spain,1995,20.791666666667
ESP,Spain,1996,19.908333333333
ESP,Spain,1997,18.400000000000
ESP,Spain,1998,16.408333333333
ESP,Spain,1999,13.600000000000
ESP,Spain,2000,11.916666666667
ESP,Spain,2001,10.575000000000
ESP,Spain,2002,11.466666666667
ESP,Spain,2003,11.491666666667
ESP,Spain,2004,10.975000000000
ESP,Spain,2005,9.158333333333
ESP,Spain,2006,8.441666666667
ESP,Spain,2007,8.250000000000
ESP,Spain,2008,11.266666666667
ESP,Spain,2009,17.883333333333
ESP,Spain,2010,19.866666666667
ESP,Spain,2011,21.408333333333
ESP,Spain,2012,24.800000000000
ESP,Spain,2013,26.108333333333
ESP,Spain,2014,24.450000000000
ESP,Spain,2015,22.066666666667
ESP,Spain,2016,19.633333333333
ESP,Spain,2017,17.241666666667
ESP,Spain,2018,15.250000000000
ESP,Spain,2019,14.108333333333
ESP,Spain,2020,15.541666666667
ESP,Spain,2021,14.800000000000
ESP,Spain,2022,12.933333333333
ESP,Spain,2023,12.116666666667
ESP,Spain,2024,11.550000000000
EST,Estonia,1997,9.650000000000
EST,Estonia,1998,9.175000000000
EST,Estonia,1999,11.350000000000
EST,Estonia,2000,14.225000000000
EST,Estonia,2001,13.033333333333
EST,Estonia,2002,11.325000000000
EST,Estonia,2003,10.450000000000
EST,Estonia,2004,9.950000000000
EST,Estonia,2005,8.000000000000
EST,Estonia,2006,5.950000000000
EST,Estonia,2007,4.491666666667
EST,Estonia,2008,5.641666666667
EST,Estonia,2009,13.558333333333
EST,Estonia,2010,16.550000000000
EST,Estonia,2011,12.308333333333
EST,Estonia,2012,9.891666666667
EST,Estonia,2013,8.491666666667
EST,Estonia,2014,7.316666666667
EST,Estonia,2015,6.375000000000
EST,Estonia,2016,6.841666666667
EST,Estonia,2017,5.841666666667
EST,Estonia,2018,5.366666666667
EST,Estonia,2019,4.466666666667
EST,Estonia,2020,6.900000000000
EST,Estonia,2021,6.200000000000
EST,Estonia,2022,5.608333333333
EST,Estonia,2023,6.433333333333
EST,Estonia,2024,7.600000000000
EU27_2020,European Union (27 countries from 01/02/2020),2000,8.991666666667
EU27_2020,European Union (27 countries from 01/02/2020),2001,8.750000000000
EU27_2020,European Union (27 countries from 01/02/2020),2002,9.050000000000
EU27_2020,European Union (27 countries from 01/02/2020),2003,9.866666666667
EU27_2020,European Union (27 countries from 01/02/2020),2004,9.991666666667
EU27_2020,European Union (27 countries from 01/02/2020),2005,9.683333333333
EU27_2020,European Union (27 countries from 01/02/2020),2006,8.741666666667
EU27_2020,European Union (27 countries from 01/02/2020),2007,7.575000000000
EU27_2020,European Union (27 countries from 01/02/2020),2008,7.316666666667
EU27_2020,European Union (27 countries from 01/02/2020),2009,9.300000000000
EU27_2020,European Union (27 countries from 01/02/2020),2010,10.066666666667
EU27_2020,European Union (27 countries from 01/02/2020),2011,10.083333333333
EU27_2020,European Union (27 countries from 01/02/2020),2012,11.058333333333
EU27_2020,European Union (27 countries from 01/02/2020),2013,11.575000000000
EU27_2020,European Union (27 countries from 01/02/2020),2014,11.000000000000
EU27_2020,European Union (27 countries from 01/02/2020),2015,10.183333333333
EU27_2020,European Union (27 countries from 01/02/2020),2016,9.250000000000
EU27_2020,European Union (27 countries from 01/02/2020),2017,8.275000000000
EU27_2020,European Union (27 countries from 01/02/2020),2018,7.391666666667
EU27_2020,European Union (27 countries from 01/02/2020),2019,6.816666666667
EU27_2020,European Union (27 countries from 01/02/2020),2020,7.233333333333
EU27_2020,European Union (27 countries from 01/02/2020),2021,7.041666666667
EU27_2020,European Union (27 countries from 01/02/2020),2022,6.141666666667
EU27_2020,European Union (27 countries from 01/02/2020),2023,6.033333333333
EU27_2020,European Union (27 countries from 01/02/2020),2024,6.000000000000
FIN,Finland,1988,4.166666666667
FIN,Finland,1989,3.100000000000
FIN,Finland,1990,3.166666666667
FIN,Finland,1991,6.683333333333
FIN,Finland,1992,11.775000000000
FIN,Finland,1993,16.341666666667
FIN,Finland,1994,16.575000000000
FIN,Finland,1995,15.033333333333
FIN,Finland,1996,14.550000000000
FIN,Finland,1997,12.675000000000
FIN,Finland,1998,11.375000000000
FIN,Finland,1999,10.283333333333
FIN,Finland,2000,9.741666666667
FIN,Finland,2001,9.133333333333
FIN,Finland,2002,9.083333333333
FIN,Finland,2003,9.033333333333
FIN,Finland,2004,8.816666666667
FIN,Finland,2005,8.375000000000
FIN,Finland,2006,7.691666666667
FIN,Finland,2007,6.841666666667
FIN,Finland,2008,6.366666666667
FIN,Finland,2009,8.400000000000
FIN,Finland,2010,8.566666666667
FIN,Finland,2011,7.966666666667
FIN,Finland,2012,7.825000000000
FIN,Finland,2013,8.283333333333
FIN,Finland,2014,8.783333333333
FIN,Finland,2015,9.450000000000
FIN,Finland,2016,8.925000000000
FIN,Finland,2017,8.733333333333
FIN,Finland,2018,7.425000000000
FIN,Finland,2019,6.725000000000
FIN,Finland,2020,7.766666666667
FIN,Finland,2021,7.625000000000
FIN,Finland,2022,6.766666666667
FIN,Finland,2023,7.216666666667
FIN,Finland,2024,7.700000000000
FRA,France,1983,8.758333333333
FRA,France,1984,10.066666666667
FRA,France,1985,10.416666666667
FRA,France,1986,10.575000000000
FRA,France,1987,10.633333333333
FRA,France,1988,10.075000000000
FRA,France,1989,9.650000000000
FRA,France,1990,9.375000000000
FRA,France,1991,9.600000000000
FRA,France,1992,10.641666666667
FRA,France,1993,11.850000000000
FRA,France,1994,12.275000000000
FRA,France,1995,11.958333333333
FRA,France,1996,12.400000000000
FRA,France,1997,12.350000000000
FRA,France,1998,12.050000000000
FRA,France,1999,11.316666666667
FRA,France,2000,9.525000000000
FRA,France,2001,8.758333333333
FRA,France,2002,8.641666666667
FRA,France,2003,8.516666666667
FRA,France,2004,8.883333333333
FRA,France,2005,8.883333333333
FRA,France,2006,8.858333333333
FRA,France,2007,8.016666666667
FRA,France,2008,7.441666666667
FRA,France,2009,9.116666666667
FRA,France,2010,9.266666666667
FRA,France,2011,9.208333333333
FRA,France,2012,9.766666666667
FRA,France,2013,10.308333333333
FRA,France,2014,10.266666666667
FRA,France,2015,10.341666666667
FRA,France,2016,10.066666666667
FRA,France,2017,9.416666666667
FRA,France,2018,9.025000000000
FRA,France,2019,8.425000000000
FRA,France,2020,8.033333333333
FRA,France,2021,7.875000000000
FRA,France,2022,7.308333333333
FRA,France,2023,7.350000000000
FRA,France,2024,7.450000000000
G7,G7,1991,6.364910500000
G7,G7,1992,7.016898500000
G7,G7,1993,7.208139750000
G7,G7,1994,6.997589000000
G7,G7,1995,6.727230416667
G7,G7,1996,6.756979416667
G7,G7,1997,6.535972250000
G7,G7,1998,6.361996833333
G7,G7,1999,6.122958750000
G7,G7,2000,5.682521750000
G7,G7,2001,5.902077333333
G7,G7,2002,6.474980000000
G7,G7,2003,6.627522166667
G7,G7,2004,6.362701250000
G7,G7,2005,6.169909833333
G7,G7,2006,5.783969833333
G7,G7,2007,5.431330583333
G7,G7,2008,5.853649416667
G7,G7,2009,7.985125750000
G7,G7,2010,8.117707083333
G7,G7,2011,7.629214500000
G7,G7,2012,7.354289333333
G7,G7,2013,7.084210000000
G7,G7,2014,6.361628583333
G7,G7,2015,5.788625833333
G7,G7,2016,5.444116416667
G7,G7,2017,4.976053750000
G7,G7,2018,4.534715500000
G7,G7,2019,4.268146666667
G7,G7,2020,6.484277083333
G7,G7,2021,5.215884416667
G7,G7,2022,4.076175916667
G7,G7,2023,4.059673333333
G7,G7,2024,4.143346500000
GBR,United Kingdom,1983,10.858333333333
GBR,United Kingdom,1984,10.866666666667
GBR,United Kingdom,1985,11.208333333333
GBR,United Kingdom,1986,11.241666666667
GBR,United Kingdom,1987,10.341666666667
GBR,United Kingdom,1988,8.491666666667
GBR,United Kingdom,1989,7.091666666667
GBR,United Kingdom,1990,6.875000000000
GBR,United Kingdom,1991,8.566666666667
GBR,United Kingdom,1992,9.866666666667
GBR,United Kingdom,1993,10.400000000000
GBR,United Kingdom,1994,9.500000000000
GBR,United Kingdom,1995,8.658333333333
GBR,United Kingdom,1996,8.116666666667
GBR,United Kingdom,1997,6.983333333333
GBR,United Kingdom,1998,6.266666666667
GBR,United Kingdom,1999,5.983333333333
GBR,United Kingdom,2000,5.450000000000
GBR,United Kingdom,2001,5.083333333333
GBR,United Kingdom,2002,5.175000000000
GBR,United Kingdom,2003,5.008333333333
GBR,United Kingdom,2004,4.750000000000
GBR,United Kingdom,2005,4.841666666667
GBR,United Kingdom,2006,5.416666666667
GBR,United Kingdom,2007,5.333333333333
GBR,United Kingdom,2008,5.708333333333
GBR,United Kingdom,2009,7.608333333333
GBR,United Kingdom,2010,7.891666666667
GBR,United Kingdom,2011,8.100000000000
GBR,United Kingdom,2012,7.991666666667
GBR,United Kingdom,2013,7.608333333333
GBR,United Kingdom,2014,6.216666666667
GBR,United Kingdom,2015,5.408333333333
GBR,United Kingdom,2016,4.966666666667
GBR,United Kingdom,2017,4.450000000000
GBR,United Kingdom,2018,4.158333333333
GBR,United Kingdom,2019,3.933333333333
GBR,United Kingdom,2020,4.658333333333
GBR,United Kingdom,2021,4.633333333333
GBR,United Kingdom,2022,3.850000000000
GBR,United Kingdom,2023,4.025000000000
GBR,United Kingdom,2024,4.200000000000
GRC,Greece,1998,11.111111111111
GRC,Greece,1999,11.950000000000
GRC,Greece,2000,11.225000000000
GRC,Greece,2001,10.675000000000
GRC,Greece,2002,10.308333333333
GRC,Greece,2003,9.758333333333
GRC,Greece,2004,10.600000000000
GRC,Greece,2005,10.033333333333
GRC,Greece,2006,9.016666666667
GRC,Greece,2007,8.416666666667
GRC,Greece,2008,7.816666666667
GRC,Greece,2009,9.741666666667
GRC,Greece,2010,12.925000000000
GRC,Greece,2011,18.091666666667
GRC,Greece,2012,24.833333333333
GRC,Greece,2013,27.816666666667
GRC,Greece,2014,26.641666666667
GRC,Greece,2015,24.966666666667
GRC,Greece,2016,23.891666666667
GRC,Greece,2017,21.850000000000
GRC,Greece,2018,19.758333333333
GRC,Greece,2019,17.850000000000
GRC,Greece,2020,17.591666666667
GRC,Greece,2021,14.816666666667
GRC,Greece,2022,12.408333333333
GRC,Greece,2023,11.008333333333
GRC,Greece,2024,10.800000000000
HUN,Hungary,1996,9.841666666667
HUN,Hungary,1997,9.058333333333
HUN,Hungary,1998,8.658333333333
HUN,Hungary,1999,6.875000000000
HUN,Hungary,2000,6.241666666667
HUN,Hungary,2001,5.575000000000
HUN,Hungary,2002,5.591666666667
HUN,Hungary,2003,5.725000000000
HUN,Hungary,2004,6.066666666667
HUN,Hungary,2005,7.175000000000
HUN,Hungary,2006,7.458333333333
HUN,Hungary,2007,7.366666666667
HUN,Hungary,2008,7.808333333333
HUN,Hungary,2009,9.700000000000
HUN,Hungary,2010,10.791666666667
HUN,Hungary,2011,10.650000000000
HUN,Hungary,2012,10.575000000000
HUN,Hungary,2013,9.541666666667
HUN,Hungary,2014,7.475000000000
HUN,Hungary,2015,6.491666666667
HUN,Hungary,2016,4.900000000000
HUN,Hungary,2017,4.016666666667
HUN,Hungary,2018,3.508333333333
HUN,Hungary,2019,3.275000000000
HUN,Hungary,2020,4.100000000000
HUN,Hungary,2021,4.041666666667
HUN,Hungary,2022,3.616666666667
HUN,Hungary,2023,3.983333333333
HUN,Hungary,2024,4.350000000000
IRL,Ireland,1983,13.900000000000
IRL,Ireland,1984,15.500000000000
IRL,Ireland,1985,16.800000000000
IRL,Ireland,1986,16.816666666667
IRL,Ireland,1987,16.616666666667
IRL,Ireland,1988,16.208333333333
IRL,Ireland,1989,14.725000000000
IRL,Ireland,1990,13.416666666667
IRL,Ireland,1991,14.733333333333
IRL,Ireland,1992,15.400000000000
IRL,Ireland,1993,15.633333333333
IRL,Ireland,1994,14.350000000000
IRL,Ireland,1995,12.283333333333
IRL,Ireland,1996,11.650000000000
IRL,Ireland,1997,9.858333333333
IRL,Ireland,1998,7.550000000000
IRL,Ireland,1999,5.908333333333
IRL,Ireland,2000,4.383333333333
IRL,Ireland,2001,4.183333333333
IRL,Ireland,2002,4.741666666667
IRL,Ireland,2003,4.841666666667
IRL,Ireland,2004,4.758333333333
IRL,Ireland,2005,4.633333333333
IRL,Ireland,2006,4.766666666667
